"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Category"
"GO:0008284","positive regulation of cell population proliferation",304,-0.345434646743259,-1.41807145720156,0.00300101729399797,0.0374915671160146,0.0300079281607372,932,"tags=22%, list=15%, signal=20%","7046/653/28996/80381/116150/7423/2241/975/9337/11235/23081/55109/5813/2043/961/3516/2771/3725/894/7555/253260/5594/9423/4869/10413/8452/657/5154/5764/1660/6595/56005/9236/4666/3105/3572/811/6194/4089/4831/7049/7424/2869/1604/3643/3688/23521/7494/4313/9510/301/8829/4673/3192/2697/5087/1012/3398/2066/60/10135/7076/4282/595/6277/3488/7422","Cell cycle"
"GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia",6,-0.840997890072645,-1.70835474119009,0.00310608474036317,0.0380918975363997,0.0304884274706721,559,"tags=67%, list=9%, signal=61%","5604/7009/2023/664","Signaling"
"GO:0006692","prostanoid metabolic process",21,-0.620791413735783,-1.75854541067614,0.00327958458595245,0.0397726656780747,0.0318336998487022,158,"tags=38%, list=3%, signal=37%","7132/10728/5740/2950/231/4259/4282/5743","Metabolism"
"GO:0030855","epithelial cell differentiation",239,-0.356225870837078,-1.44187238878299,0.00339803325953766,0.0411232816763631,0.0329147212881093,1590,"tags=36%, list=25%, signal=28%","8394/10427/4781/6926/387/10890/168850/7042/56647/4097/3397/56975/4853/9667/307/6659/10253/5534/4983/64332/5339/144455/3399/6789/7132/81029/9475/3295/9555/5144/3624/23254/2889/9139/546/7082/5906/6876/4087/653/2303/2241/25932/4779/3516/613/22862/3725/26524/5879/9839/340481/91663/11078/5604/10413/1000/1266/11167/54206/3958/857/3572/23236/4089/8407/4831/7494/6009/301/8829/4301/5660/5978/4088/7431/203068/967/3398/57493/2066/1508/231/595/9788/5230/7422","Development"
"GO:0009895","negative regulation of catabolic process",195,-0.367604828255327,-1.46590891638808,0.00344935716525557,0.0416463341250096,0.0333333679735017,2418,"tags=52%, list=39%, signal=33%","26259/9101/5562/2316/11213/8454/10492/9683/201163/8945/51684/9554/23450/2033/167153/9860/64844/5774/1982/1981/2801/1029/3953/1994/1595/7248/64282/23185/6093/23367/598/7078/5515/7812/6625/51377/9349/5290/1611/4194/302/27161/9491/51582/8667/170506/9978/55132/5270/5987/6201/6774/8140/4983/9097/65110/4170/1457/10643/9759/6125/3184/25819/8239/5465/7077/90806/8473/3182/28996/3326/3156/8087/51538/8724/6050/66036/6135/1660/81545/10605/55603/8531/2534/5768/29761/55737/10644/10758/4089/4904/1459/6009/2903/9444/23429/3192/4088/8870/7076/493","Metabolism"
"GO:0010562","positive regulation of phosphorus metabolic process",125,-0.400180571965932,-1.53090928251921,0.00349230601331442,0.0418284652192648,0.0334791441363207,871,"tags=35%, list=14%, signal=31%","10253/115825/3093/6774/22863/6789/8795/9475/2181/5465/5906/10006/7423/51429/11235/5879/94056/8841/5594/66036/5604/5154/5071/56005/8099/8737/7415/3643/27020/7494/5329/8829/2074/10399/5894/2066/5478/2887/7114/4282/116496/2023/54625/7422","Metabolism"
"GO:0045937","positive regulation of phosphate metabolic process",125,-0.400180571965932,-1.53090928251921,0.00349230601331442,0.0418284652192648,0.0334791441363207,871,"tags=35%, list=14%, signal=31%","10253/115825/3093/6774/22863/6789/8795/9475/2181/5465/5906/10006/7423/51429/11235/5879/94056/8841/5594/66036/5604/5154/5071/56005/8099/8737/7415/3643/27020/7494/5329/8829/2074/10399/5894/2066/5478/2887/7114/4282/116496/2023/54625/7422","Metabolism"
"GO:0046184","aldehyde biosynthetic process",8,-0.784108636172045,-1.73410796596599,0.00360374175739917,0.0426357146002684,0.0341252596043137,1079,"tags=62%, list=17%, signal=52%","7086/653/55818/5978/7167","Metabolism"
"GO:0021675","nerve development",36,0.454983096068384,1.7826165316372,0.00365463682046597,0.0430624448074783,0.0344668107953415,773,"tags=36%, list=12%, signal=32%","6507/5205/3280/1909/8828/4803/2737/10371/55959/1902/3200/3232/2131","Development"
"GO:0002698","negative regulation of immune effector process",40,-0.526503187367413,-1.70290730782154,0.00372310216444753,0.0436919201480317,0.0349706374489415,1586,"tags=52%, list=25%, signal=39%","4179/7042/27342/6223/100507436/149041/2241/613/1398/26060/9655/81545/3958/7009/3105/1191/1604/301/966/3106/3956","Immune"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",87,-0.429841513577072,-1.57922558060014,0.0037542662116041,0.0438803469279843,0.0351214526244949,1877,"tags=43%, list=30%, signal=30%","3726/7189/716/23476/7532/60468/4179/8417/51571/6774/200558/64332/100507436/22890/3146/149041/10892/3716/55183/4292/975/6830/9655/165918/81545/3105/57089/3572/10758/1191/1604/4976/301/3106/3956/567/3329","Immune"
"GO:0033173","calcineurin-NFAT signaling cascade",21,-0.616294971044722,-1.74580812326563,0.00382618201694452,0.0445416660048712,0.0356507667310283,1311,"tags=43%, list=21%, signal=34%","5534/23261/121665/8445/5533/1827/2274/5336/493","Signaling"
"GO:0046209","nitric oxide metabolic process",30,-0.562010826146439,-1.72112613237277,0.0039202874877491,0.0448702427824934,0.0359137567604304,1187,"tags=50%, list=19%, signal=41%","55829/9475/5740/5465/3326/961/5879/340481/857/1191/3643/6648/4088/493/5743","Metabolism"
"GO:2001057","reactive nitrogen species metabolic process",30,-0.562010826146439,-1.72112613237277,0.0039202874877491,0.0448702427824934,0.0359137567604304,1187,"tags=50%, list=19%, signal=41%","55829/9475/5740/5465/3326/961/5879/340481/857/1191/3643/6648/4088/493/5743","Metabolism"
"GO:0002052","positive regulation of neuroblast proliferation",10,-0.73790576158499,-1.73923357911289,0.00402894874281877,0.0456098033346832,0.0365056946714799,333,"tags=30%, list=5%, signal=28%","7424/3688/7422","Cell cycle"
"GO:0006694","steroid biosynthetic process",50,-0.489472391503677,-1.65292014302907,0.00403570991806286,0.0456098033346832,0.0365056946714799,1179,"tags=38%, list=19%, signal=31%","6309/3157/3624/2222/653/51141/3156/8720/10299/2224/5594/9444/5978/5087/6713/6307/476/231/3638","Metabolism"
"GO:0045665","negative regulation of neuron differentiation",26,-0.580108152780161,-1.72360592690535,0.00412645590682196,0.0462752555265034,0.0370383168876907,655,"tags=27%, list=10%, signal=24%","58190/811/3688/5978/5087/3398/567","Development"
"GO:0009117","nucleotide metabolic process",181,-0.368031225043008,-1.45968774211228,0.00414894175726065,0.0463484666690906,0.0370969144571261,1246,"tags=30%, list=20%, signal=25%","4729/23530/48/23786/23433/4508/4731/51727/29922/9759/9555/5144/7086/25819/4538/5740/5465/6888/8473/3098/514/11163/84833/50484/509/9583/5150/4907/25996/4705/5604/10413/5071/2821/57089/7415/79631/4831/3643/4976/2617/5315/3312/8870/5214/10135/5901/7114/4624/3939/5230/2023/2597/7167","Metabolism"
"GO:0048260","positive regulation of receptor-mediated endocytosis",24,-0.594722585307674,-1.73661616548939,0.00416834745192954,0.046386839747622,0.0371276279394491,345,"tags=25%, list=6%, signal=24%","1191/3643/967/567/5336/7422","Signaling"
"GO:0045428","regulation of nitric oxide biosynthetic process",22,-0.607436346538696,-1.73956624056923,0.00434930343187224,0.0475802328356795,0.0380828095124981,1187,"tags=55%, list=19%, signal=44%","9475/5740/3326/961/5879/857/1191/3643/6648/4088/493/5743","Metabolism"
"GO:0048608","reproductive structure development",106,-0.407866541062873,-1.53273701523352,0.00438840128874569,0.0476490151146238,0.0381378622575302,1157,"tags=31%, list=18%, signal=26%","55366/3295/8894/3624/25976/4254/3021/546/7046/22836/653/2241/7130/6586/8648/22862/5879/118429/59338/54206/8531/7110/4089/1495/3643/4313/9510/4323/5660/595/3020/9353/7422","Development"
"GO:0060284","regulation of cell development",300,-0.339521853942818,-1.39301186454485,0.00437636761487965,0.0476490151146238,0.0381378622575302,1488,"tags=29%, list=24%, signal=23%","29117/22985/8091/6223/9921/170506/4853/51330/2258/6659/5270/6774/6601/8140/64332/57142/23522/7132/22890/3146/9475/149041/10892/3624/4254/8650/51621/60682/3949/1627/7130/2043/8087/23456/5879/9839/3313/340481/58190/399665/4792/4286/9423/5604/10413/9655/657/5764/6595/196528/4124/84959/4666/8737/3572/1540/23236/4089/5789/1495/7424/27067/3688/23013/27020/7494/6009/4976/301/8829/5139/9444/4673/3475/4323/1072/5978/3398/4015/60/6792/3106/3956/567/6281/9353/7422","Development"
"GO:0048144","fibroblast proliferation",48,-0.496904623574311,-1.66541979307915,0.00443458980044346,0.0480606943111494,0.0384673667489371,923,"tags=27%, list=15%, signal=23%","10933/4297/1281/3725/5154/1660/857/5052/6648/2950/2495/4282/6277","Cell cycle"
"GO:0120178","steroid hormone biosynthetic process",11,-0.711561670310468,-1.72025670938229,0.00450516986706056,0.0487346960107166,0.039006831917684,155,"tags=36%, list=2%, signal=36%","653/5978/476/231","Metabolism"
"GO:0006809","nitric oxide biosynthetic process",26,-0.575563994422768,-1.71010441302374,0.00459234608985025,0.0494933922744714,0.0396140858878402,1187,"tags=46%, list=19%, signal=38%","9475/5740/3326/961/5879/857/1191/3643/6648/4088/493/5743","Metabolism"
"GO:0019722","calcium-mediated signaling",72,-0.44680206784534,-1.59853382083642,0.00465684847779265,0.0499107616374493,0.0399481447395808,1338,"tags=38%, list=21%, signal=30%","2280/5534/23261/121665/3094/51643/6546/8445/5533/11163/5795/3064/5350/3710/3708/801/2903/9446/1827/1012/488/10345/2274/287/6262/5336/493","Signaling"
